age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
57.0,blue-collar,married,secondary,no,773.0,yes,yes,unknown,18.0,jun,97.0,8.0,-1.0,0.0,unknown,no
32.0,technician,single,tertiary,no,390.0,yes,no,unknown,23.0,may,85.0,1.0,-1.0,0.0,unknown,no
47.0,admin.,married,secondary,no,1358.0,yes,no,cellular,14.0,may,80.0,4.0,-1.0,0.0,unknown,no
31.0,management,married,tertiary,no,216.0,no,no,cellular,22.0,jul,47.0,1.0,-1.0,0.0,unknown,no
27.0,blue-collar,single,secondary,no,317.0,yes,no,unknown,20.0,may,16.0,10.0,-1.0,0.0,unknown,no
31.0,blue-collar,single,primary,no,2369.0,yes,no,cellular,18.0,may,87.0,1.0,-1.0,0.0,unknown,no
36.0,admin.,divorced,tertiary,no,125.0,yes,no,unknown,26.0,may,172.0,1.0,-1.0,0.0,unknown,no
44.0,blue-collar,married,primary,no,6.0,no,no,cellular,10.0,jul,338.0,9.0,-1.0,0.0,unknown,no
34.0,blue-collar,married,primary,no,15841.0,yes,no,cellular,20.0,apr,423.0,5.0,-1.0,0.0,unknown,no
32.0,housemaid,married,primary,no,51.0,yes,no,cellular,12.0,may,324.0,1.0,-1.0,0.0,unknown,no
52.0,management,married,secondary,no,0.0,yes,yes,unknown,27.0,may,62.0,13.0,-1.0,0.0,unknown,no
60.0,retired,divorced,primary,no,-79.0,yes,yes,cellular,29.0,jan,192.0,1.0,-1.0,0.0,unknown,no
30.0,services,single,secondary,no,1881.0,no,yes,unknown,26.0,jun,29.0,1.0,-1.0,0.0,unknown,no
48.0,blue-collar,married,primary,no,456.0,yes,yes,unknown,19.0,may,289.0,1.0,-1.0,0.0,unknown,no
39.0,management,married,primary,no,1873.0,no,no,unknown,9.0,jun,161.0,2.0,-1.0,0.0,unknown,no
59.0,management,divorced,tertiary,no,0.0,yes,no,cellular,31.0,jul,52.0,8.0,-1.0,0.0,unknown,no
42.0,admin.,married,secondary,no,445.0,yes,no,unknown,7.0,may,202.0,2.0,-1.0,0.0,unknown,no
77.0,retired,married,secondary,no,2123.0,no,no,telephone,4.0,feb,141.0,4.0,-1.0,0.0,unknown,no
29.0,technician,married,secondary,no,767.0,yes,no,cellular,5.0,feb,253.0,1.0,-1.0,0.0,unknown,no
49.0,technician,divorced,secondary,no,229.0,no,no,cellular,8.0,aug,219.0,2.0,-1.0,0.0,unknown,no
37.0,blue-collar,married,secondary,no,140.0,yes,yes,cellular,7.0,may,490.0,1.0,-1.0,0.0,unknown,no
35.0,technician,married,secondary,no,6.0,yes,no,cellular,11.0,may,204.0,2.0,348.0,2.0,failure,no
63.0,retired,divorced,secondary,no,859.0,no,no,cellular,13.0,feb,92.0,1.0,-1.0,0.0,unknown,no
37.0,technician,married,secondary,no,261.0,no,no,cellular,29.0,aug,301.0,4.0,-1.0,0.0,unknown,no
37.0,services,married,secondary,no,50.0,yes,no,unknown,8.0,may,352.0,3.0,-1.0,0.0,unknown,no
52.0,admin.,married,secondary,no,-462.0,yes,no,cellular,9.0,feb,172.0,5.0,-1.0,0.0,unknown,no
36.0,technician,married,secondary,no,283.0,yes,yes,unknown,27.0,jun,56.0,2.0,-1.0,0.0,unknown,no
48.0,self-employed,married,secondary,no,91.0,no,no,cellular,21.0,aug,136.0,8.0,-1.0,0.0,unknown,no
47.0,entrepreneur,married,tertiary,no,0.0,no,no,telephone,18.0,nov,103.0,2.0,-1.0,0.0,unknown,no
56.0,management,divorced,tertiary,no,442.0,no,no,unknown,28.0,may,77.0,3.0,-1.0,0.0,unknown,no
45.0,blue-collar,married,secondary,no,0.0,no,no,cellular,30.0,jul,25.0,2.0,-1.0,0.0,unknown,no
53.0,housemaid,married,secondary,no,1182.0,yes,no,cellular,7.0,sep,82.0,1.0,293.0,1.0,failure,no
56.0,blue-collar,married,secondary,no,316.0,yes,no,unknown,19.0,may,27.0,1.0,-1.0,0.0,unknown,no
59.0,technician,married,secondary,no,316.0,no,no,cellular,14.0,aug,200.0,4.0,-1.0,0.0,unknown,no
34.0,management,married,tertiary,no,402.0,no,no,cellular,26.0,may,147.0,1.0,-1.0,0.0,unknown,no
45.0,unemployed,single,primary,no,8725.0,no,no,cellular,8.0,jul,286.0,2.0,-1.0,0.0,unknown,no
32.0,technician,married,unknown,no,102.0,yes,no,unknown,21.0,may,12.0,11.0,-1.0,0.0,unknown,no
60.0,self-employed,married,secondary,no,0.0,no,no,unknown,6.0,jun,97.0,1.0,-1.0,0.0,unknown,no
44.0,blue-collar,married,secondary,no,3060.0,yes,no,cellular,20.0,apr,87.0,2.0,151.0,3.0,failure,no
40.0,technician,married,secondary,no,990.0,yes,no,cellular,6.0,feb,252.0,3.0,-1.0,0.0,unknown,no
40.0,services,divorced,primary,no,1937.0,yes,no,unknown,2.0,jun,86.0,1.0,-1.0,0.0,unknown,no
29.0,technician,married,secondary,no,428.0,no,no,cellular,14.0,jul,131.0,4.0,-1.0,0.0,unknown,no
35.0,management,married,tertiary,no,16.0,no,no,cellular,19.0,nov,185.0,1.0,-1.0,0.0,unknown,no
33.0,management,married,tertiary,no,2044.0,yes,no,cellular,15.0,may,102.0,3.0,177.0,1.0,failure,no
33.0,management,single,tertiary,no,20.0,no,no,cellular,21.0,aug,329.0,2.0,-1.0,0.0,unknown,no
50.0,retired,married,primary,no,29.0,no,no,unknown,20.0,jun,135.0,5.0,-1.0,0.0,unknown,no
56.0,management,married,primary,no,-155.0,yes,no,cellular,17.0,nov,282.0,1.0,-1.0,0.0,unknown,no
37.0,management,single,tertiary,no,340.0,no,no,cellular,11.0,aug,90.0,4.0,-1.0,0.0,unknown,no
53.0,technician,married,secondary,no,1776.0,no,no,unknown,18.0,jun,443.0,7.0,-1.0,0.0,unknown,no
27.0,blue-collar,single,secondary,no,23.0,no,no,cellular,26.0,feb,590.0,2.0,-1.0,0.0,unknown,no
46.0,technician,married,secondary,no,863.0,yes,no,cellular,3.0,feb,67.0,3.0,-1.0,0.0,unknown,no
36.0,blue-collar,divorced,secondary,no,7051.0,no,yes,cellular,15.0,jul,106.0,13.0,-1.0,0.0,unknown,no
37.0,admin.,married,secondary,no,1049.0,no,no,cellular,31.0,jul,126.0,5.0,-1.0,0.0,unknown,no
28.0,admin.,married,tertiary,no,174.0,yes,yes,cellular,11.0,feb,56.0,1.0,184.0,2.0,failure,no
40.0,blue-collar,married,primary,no,137.0,no,yes,cellular,10.0,jul,214.0,1.0,-1.0,0.0,unknown,no
48.0,blue-collar,married,primary,no,783.0,no,yes,cellular,6.0,aug,90.0,2.0,-1.0,0.0,unknown,no
46.0,services,married,primary,no,116.0,yes,no,cellular,18.0,may,267.0,4.0,341.0,3.0,failure,no
39.0,technician,married,primary,no,2118.0,yes,no,cellular,17.0,apr,266.0,2.0,-1.0,0.0,unknown,no
37.0,management,single,tertiary,no,10269.0,yes,no,cellular,18.0,may,28.0,2.0,-1.0,0.0,unknown,no
26.0,admin.,single,secondary,no,141.0,yes,no,cellular,18.0,may,19.0,4.0,349.0,6.0,other,no
37.0,management,single,tertiary,no,0.0,no,no,cellular,7.0,jul,643.0,3.0,-1.0,0.0,unknown,no
32.0,entrepreneur,married,secondary,no,1996.0,yes,no,cellular,18.0,nov,271.0,1.0,-1.0,0.0,unknown,no
31.0,admin.,single,secondary,no,1129.0,yes,no,cellular,18.0,may,145.0,3.0,-1.0,0.0,unknown,no
36.0,housemaid,single,tertiary,no,561.0,no,no,unknown,6.0,jun,274.0,2.0,-1.0,0.0,unknown,no
36.0,management,married,tertiary,no,539.0,no,no,cellular,11.0,aug,176.0,1.0,-1.0,0.0,unknown,no
38.0,services,married,secondary,no,-349.0,yes,no,cellular,20.0,apr,111.0,2.0,328.0,5.0,failure,no
45.0,admin.,married,secondary,no,6971.0,no,no,cellular,22.0,may,119.0,1.0,-1.0,0.0,unknown,no
58.0,housemaid,married,tertiary,no,497.0,no,no,unknown,11.0,jun,138.0,5.0,-1.0,0.0,unknown,no
34.0,management,married,tertiary,no,362.0,yes,no,unknown,30.0,may,38.0,3.0,-1.0,0.0,unknown,no
51.0,blue-collar,married,primary,no,4497.0,yes,no,unknown,15.0,may,276.0,3.0,-1.0,0.0,unknown,no
38.0,technician,single,tertiary,no,2496.0,no,no,unknown,17.0,jun,193.0,1.0,-1.0,0.0,unknown,no
73.0,retired,married,secondary,no,2850.0,no,no,cellular,8.0,oct,512.0,1.0,144.0,7.0,failure,no
57.0,technician,married,primary,no,0.0,no,no,unknown,5.0,jun,58.0,8.0,-1.0,0.0,unknown,no
45.0,management,married,tertiary,no,1199.0,no,no,telephone,3.0,feb,221.0,2.0,-1.0,0.0,unknown,no
48.0,admin.,married,unknown,no,3756.0,no,no,cellular,14.0,aug,65.0,10.0,-1.0,0.0,unknown,no
39.0,blue-collar,single,secondary,no,1170.0,no,no,unknown,6.0,jun,383.0,1.0,-1.0,0.0,unknown,no
35.0,technician,married,tertiary,no,944.0,no,no,cellular,8.0,aug,351.0,2.0,-1.0,0.0,unknown,no
58.0,management,divorced,tertiary,no,50.0,yes,no,unknown,3.0,jun,109.0,4.0,-1.0,0.0,unknown,no
36.0,management,single,tertiary,no,171.0,no,no,unknown,17.0,jun,398.0,4.0,-1.0,0.0,unknown,no
34.0,blue-collar,divorced,secondary,no,1780.0,yes,no,unknown,2.0,jun,187.0,9.0,-1.0,0.0,unknown,no
52.0,technician,married,secondary,no,136.0,no,no,cellular,28.0,aug,88.0,5.0,-1.0,0.0,unknown,no
36.0,unknown,married,secondary,no,179.0,no,no,cellular,8.0,aug,14.0,8.0,-1.0,0.0,unknown,no
32.0,blue-collar,single,secondary,no,232.0,no,no,unknown,13.0,dec,232.0,1.0,-1.0,0.0,unknown,no
23.0,student,single,tertiary,no,82.0,no,no,cellular,4.0,may,289.0,4.0,-1.0,0.0,unknown,no
57.0,blue-collar,married,primary,no,630.0,yes,no,unknown,29.0,may,52.0,1.0,-1.0,0.0,unknown,no
43.0,blue-collar,married,primary,yes,1202.0,no,no,unknown,30.0,may,295.0,1.0,-1.0,0.0,unknown,no
33.0,admin.,single,tertiary,no,867.0,yes,no,cellular,14.0,apr,247.0,1.0,-1.0,0.0,unknown,no
45.0,management,divorced,tertiary,no,6200.0,no,no,cellular,29.0,jul,103.0,2.0,-1.0,0.0,unknown,no
41.0,self-employed,single,unknown,no,426.0,yes,no,unknown,19.0,jun,75.0,1.0,-1.0,0.0,unknown,no
47.0,management,divorced,tertiary,no,107.0,no,no,unknown,15.0,may,246.0,1.0,-1.0,0.0,unknown,no
39.0,services,divorced,secondary,yes,-96.0,yes,yes,telephone,12.0,may,38.0,6.0,-1.0,0.0,unknown,no
47.0,blue-collar,married,secondary,no,581.0,yes,no,cellular,26.0,aug,79.0,6.0,-1.0,0.0,unknown,no
57.0,technician,married,secondary,no,402.0,yes,no,unknown,6.0,may,153.0,3.0,-1.0,0.0,unknown,no
52.0,blue-collar,married,secondary,no,555.0,yes,no,cellular,12.0,may,314.0,2.0,-1.0,0.0,unknown,no
45.0,admin.,married,secondary,no,67.0,no,no,cellular,5.0,feb,326.0,2.0,-1.0,0.0,unknown,no
42.0,management,married,tertiary,no,72.0,yes,no,cellular,20.0,apr,124.0,2.0,348.0,3.0,failure,no
32.0,self-employed,married,secondary,no,1942.0,yes,no,unknown,30.0,may,84.0,9.0,-1.0,0.0,unknown,no
31.0,technician,single,secondary,no,373.0,no,no,cellular,22.0,aug,346.0,5.0,-1.0,0.0,unknown,no
30.0,technician,married,secondary,no,394.0,no,no,cellular,22.0,aug,216.0,13.0,-1.0,0.0,unknown,no
33.0,blue-collar,married,primary,no,925.0,no,no,cellular,20.0,nov,884.0,3.0,-1.0,0.0,unknown,no
29.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,11.0,may,116.0,6.0,-1.0,0.0,unknown,no
55.0,retired,married,secondary,no,6690.0,no,no,cellular,30.0,apr,534.0,1.0,-1.0,0.0,unknown,no
51.0,admin.,married,secondary,no,4178.0,yes,no,unknown,30.0,may,556.0,1.0,-1.0,0.0,unknown,no
68.0,retired,married,secondary,no,20723.0,yes,no,cellular,28.0,apr,318.0,2.0,-1.0,0.0,unknown,no
35.0,self-employed,married,secondary,no,598.0,yes,no,cellular,20.0,apr,245.0,1.0,-1.0,0.0,unknown,no
38.0,technician,married,secondary,no,1.0,yes,no,cellular,21.0,nov,57.0,5.0,199.0,1.0,success,no
39.0,management,divorced,secondary,no,4314.0,yes,no,cellular,20.0,nov,141.0,4.0,-1.0,0.0,unknown,no
47.0,technician,married,tertiary,no,2155.0,no,no,unknown,20.0,jun,178.0,3.0,-1.0,0.0,unknown,no
22.0,management,single,tertiary,no,760.0,no,no,telephone,7.0,dec,6.0,1.0,-1.0,0.0,unknown,no
44.0,admin.,married,secondary,no,1248.0,yes,yes,cellular,8.0,may,428.0,3.0,-1.0,0.0,unknown,no
38.0,technician,single,tertiary,no,5122.0,yes,no,cellular,20.0,nov,370.0,1.0,184.0,1.0,failure,no
56.0,services,divorced,secondary,no,191.0,no,no,cellular,23.0,jul,335.0,3.0,-1.0,0.0,unknown,no
56.0,management,married,secondary,no,230.0,no,no,unknown,9.0,may,73.0,4.0,-1.0,0.0,unknown,no
54.0,management,divorced,tertiary,no,7010.0,no,no,cellular,11.0,mar,275.0,2.0,-1.0,0.0,unknown,no
39.0,services,married,secondary,no,1970.0,yes,no,unknown,8.0,jun,30.0,1.0,404.0,2.0,success,no
36.0,blue-collar,married,secondary,no,3935.0,yes,yes,unknown,27.0,may,220.0,6.0,-1.0,0.0,unknown,no
42.0,admin.,married,secondary,no,437.0,yes,no,cellular,11.0,aug,120.0,3.0,190.0,1.0,failure,no
32.0,management,married,tertiary,no,2213.0,no,no,cellular,29.0,jan,125.0,2.0,154.0,7.0,failure,no
31.0,management,married,tertiary,no,84.0,no,yes,unknown,1.0,jul,143.0,1.0,-1.0,0.0,unknown,no
23.0,technician,single,secondary,no,4545.0,no,no,cellular,3.0,jun,200.0,1.0,-1.0,0.0,unknown,no
21.0,student,single,unknown,no,200.0,no,no,unknown,1.0,jun,8.0,1.0,-1.0,0.0,unknown,no
45.0,admin.,single,secondary,no,206.0,yes,no,unknown,5.0,may,193.0,1.0,-1.0,0.0,unknown,no
51.0,technician,married,secondary,no,2937.0,no,no,telephone,21.0,nov,30.0,3.0,-1.0,0.0,unknown,no
36.0,unemployed,single,tertiary,no,221.0,no,no,cellular,3.0,feb,225.0,4.0,-1.0,0.0,unknown,no
41.0,technician,married,secondary,no,102.0,yes,yes,unknown,14.0,may,387.0,9.0,-1.0,0.0,unknown,no
57.0,retired,married,secondary,no,519.0,yes,no,unknown,3.0,jun,393.0,3.0,-1.0,0.0,unknown,no
55.0,blue-collar,married,secondary,no,660.0,no,no,unknown,5.0,jun,348.0,1.0,-1.0,0.0,unknown,no
34.0,management,divorced,tertiary,no,500.0,yes,no,unknown,29.0,may,399.0,1.0,-1.0,0.0,unknown,no
32.0,admin.,married,secondary,no,1661.0,yes,no,cellular,5.0,feb,76.0,1.0,209.0,2.0,failure,no
41.0,blue-collar,single,unknown,no,961.0,yes,no,unknown,29.0,may,117.0,1.0,-1.0,0.0,unknown,no
32.0,admin.,divorced,secondary,no,-273.0,yes,no,cellular,5.0,may,64.0,1.0,-1.0,0.0,unknown,no
53.0,management,married,tertiary,no,7067.0,no,no,unknown,6.0,jun,82.0,3.0,-1.0,0.0,unknown,no
43.0,blue-collar,married,unknown,no,285.0,yes,no,cellular,15.0,may,22.0,6.0,-1.0,0.0,unknown,no
27.0,services,married,secondary,no,221.0,no,yes,cellular,7.0,jul,554.0,1.0,-1.0,0.0,unknown,no
48.0,technician,single,secondary,no,479.0,no,no,unknown,20.0,may,148.0,5.0,-1.0,0.0,unknown,no
33.0,services,single,tertiary,no,1595.0,yes,no,unknown,26.0,may,296.0,1.0,-1.0,0.0,unknown,no
41.0,management,married,tertiary,no,65.0,yes,no,unknown,6.0,may,524.0,2.0,-1.0,0.0,unknown,no
33.0,admin.,married,tertiary,no,640.0,no,no,cellular,24.0,jul,318.0,1.0,-1.0,0.0,unknown,no
25.0,management,single,tertiary,no,490.0,no,no,cellular,7.0,sep,394.0,1.0,-1.0,0.0,unknown,no
38.0,management,married,tertiary,no,1440.0,no,no,cellular,11.0,aug,111.0,2.0,-1.0,0.0,unknown,no
43.0,self-employed,married,secondary,no,918.0,yes,no,unknown,6.0,may,193.0,1.0,-1.0,0.0,unknown,no
56.0,management,single,tertiary,no,6507.0,yes,yes,cellular,29.0,jan,134.0,1.0,196.0,1.0,failure,no
28.0,services,married,secondary,no,4.0,yes,no,unknown,27.0,jun,133.0,5.0,-1.0,0.0,unknown,no
52.0,self-employed,married,tertiary,no,2289.0,yes,yes,cellular,21.0,nov,81.0,1.0,-1.0,0.0,unknown,no
32.0,management,single,tertiary,no,131.0,no,no,unknown,3.0,jun,267.0,3.0,-1.0,0.0,unknown,no
33.0,services,single,secondary,no,1852.0,no,no,telephone,25.0,feb,371.0,1.0,204.0,3.0,other,no
31.0,technician,single,tertiary,no,-749.0,yes,yes,cellular,29.0,jul,82.0,4.0,-1.0,0.0,unknown,no
54.0,technician,married,secondary,no,719.0,yes,no,cellular,2.0,feb,242.0,1.0,264.0,1.0,failure,no
36.0,technician,married,secondary,no,4613.0,no,no,cellular,2.0,apr,320.0,1.0,134.0,2.0,failure,no
40.0,admin.,single,secondary,no,664.0,no,no,cellular,19.0,nov,188.0,2.0,121.0,2.0,success,no
32.0,admin.,single,tertiary,no,291.0,no,no,telephone,28.0,jan,223.0,6.0,275.0,5.0,other,no
27.0,student,single,tertiary,no,24.0,yes,no,cellular,2.0,feb,344.0,2.0,-1.0,0.0,unknown,no
42.0,technician,single,secondary,no,823.0,yes,no,cellular,28.0,jan,137.0,1.0,-1.0,0.0,unknown,no
30.0,management,married,tertiary,no,1235.0,yes,no,cellular,28.0,jul,104.0,3.0,-1.0,0.0,unknown,no
43.0,technician,single,secondary,no,1195.0,yes,no,unknown,15.0,may,516.0,9.0,-1.0,0.0,unknown,no
44.0,management,married,unknown,no,21.0,no,no,cellular,24.0,aug,323.0,2.0,-1.0,0.0,unknown,no
46.0,technician,married,secondary,no,363.0,yes,no,cellular,6.0,aug,209.0,3.0,-1.0,0.0,unknown,no
36.0,blue-collar,single,secondary,no,0.0,no,no,unknown,19.0,jun,238.0,1.0,-1.0,0.0,unknown,no
44.0,blue-collar,single,primary,no,0.0,yes,no,cellular,24.0,jul,184.0,1.0,-1.0,0.0,unknown,no
30.0,management,single,tertiary,no,136.0,yes,no,unknown,23.0,may,152.0,1.0,-1.0,0.0,unknown,no
34.0,admin.,single,secondary,no,846.0,yes,no,cellular,17.0,apr,758.0,2.0,-1.0,0.0,unknown,no
20.0,student,single,primary,no,0.0,no,no,cellular,1.0,feb,143.0,5.0,91.0,8.0,failure,no
31.0,services,married,secondary,no,505.0,no,no,cellular,11.0,jul,773.0,3.0,-1.0,0.0,unknown,no
34.0,blue-collar,married,primary,no,3986.0,yes,no,cellular,17.0,apr,345.0,2.0,-1.0,0.0,unknown,no
27.0,technician,single,tertiary,no,11862.0,no,no,telephone,25.0,may,281.0,5.0,101.0,1.0,success,no
47.0,management,married,primary,yes,145.0,no,yes,unknown,1.0,jul,163.0,1.0,-1.0,0.0,unknown,no
56.0,management,divorced,tertiary,no,2037.0,no,no,cellular,6.0,may,160.0,1.0,91.0,5.0,success,no
45.0,technician,divorced,secondary,no,441.0,yes,no,cellular,2.0,feb,535.0,1.0,-1.0,0.0,unknown,no
35.0,blue-collar,married,primary,no,105.0,yes,no,unknown,8.0,may,369.0,2.0,-1.0,0.0,unknown,no
32.0,technician,married,secondary,no,465.0,yes,no,cellular,12.0,may,210.0,2.0,-1.0,0.0,unknown,no
44.0,entrepreneur,married,secondary,no,320.0,yes,yes,cellular,5.0,feb,269.0,3.0,234.0,2.0,other,no
38.0,services,married,secondary,no,-762.0,yes,yes,unknown,30.0,may,408.0,2.0,-1.0,0.0,unknown,no
32.0,management,single,tertiary,no,316.0,yes,no,cellular,29.0,jan,215.0,3.0,-1.0,0.0,unknown,no
58.0,admin.,married,unknown,no,903.0,no,no,cellular,28.0,jan,56.0,1.0,-1.0,0.0,unknown,no
35.0,management,single,tertiary,no,123.0,yes,no,unknown,9.0,may,83.0,3.0,-1.0,0.0,unknown,no
40.0,blue-collar,married,secondary,no,273.0,yes,no,unknown,19.0,jun,1082.0,1.0,-1.0,0.0,unknown,no
36.0,technician,married,secondary,no,1345.0,yes,no,unknown,30.0,may,231.0,3.0,-1.0,0.0,unknown,no
52.0,blue-collar,married,secondary,no,1027.0,no,no,cellular,23.0,jul,59.0,1.0,-1.0,0.0,unknown,no
35.0,technician,single,secondary,no,1855.0,yes,no,unknown,7.0,may,138.0,1.0,-1.0,0.0,unknown,no
43.0,admin.,married,secondary,no,59.0,yes,no,cellular,15.0,jul,60.0,3.0,-1.0,0.0,unknown,no
43.0,admin.,married,secondary,no,2682.0,no,no,cellular,30.0,jul,103.0,8.0,-1.0,0.0,unknown,no
35.0,management,married,tertiary,no,2682.0,yes,no,cellular,9.0,jul,156.0,1.0,-1.0,0.0,unknown,no
40.0,services,married,secondary,no,3164.0,yes,no,cellular,3.0,apr,329.0,2.0,-1.0,0.0,unknown,no
49.0,technician,divorced,secondary,no,342.0,no,yes,cellular,19.0,nov,58.0,3.0,-1.0,0.0,unknown,no
35.0,services,single,secondary,no,1742.0,yes,no,cellular,31.0,jul,39.0,2.0,-1.0,0.0,unknown,no
42.0,technician,divorced,secondary,no,-106.0,yes,no,unknown,29.0,may,95.0,1.0,-1.0,0.0,unknown,no
29.0,unemployed,single,unknown,no,67.0,no,no,cellular,28.0,jan,330.0,2.0,-1.0,0.0,unknown,no
26.0,technician,single,secondary,no,430.0,no,no,cellular,5.0,feb,450.0,2.0,-1.0,0.0,unknown,no
44.0,blue-collar,single,primary,no,-234.0,yes,yes,cellular,15.0,may,71.0,3.0,347.0,1.0,failure,no
29.0,management,single,tertiary,no,0.0,yes,no,cellular,13.0,may,155.0,1.0,351.0,1.0,failure,no
36.0,blue-collar,married,secondary,no,-206.0,yes,no,unknown,8.0,may,177.0,2.0,-1.0,0.0,unknown,no
30.0,technician,single,secondary,no,656.0,no,yes,unknown,4.0,jul,523.0,1.0,-1.0,0.0,unknown,no
52.0,retired,married,secondary,no,603.0,no,yes,unknown,9.0,jun,79.0,1.0,-1.0,0.0,unknown,no
55.0,admin.,married,secondary,no,1102.0,yes,no,unknown,15.0,may,126.0,2.0,-1.0,0.0,unknown,no
30.0,services,single,secondary,no,117.0,no,no,cellular,28.0,jan,135.0,1.0,-1.0,0.0,unknown,no
29.0,technician,single,secondary,no,-13.0,yes,no,cellular,14.0,may,512.0,3.0,-1.0,0.0,unknown,no
27.0,admin.,single,tertiary,no,1993.0,yes,no,cellular,5.0,may,102.0,5.0,-1.0,0.0,unknown,no
58.0,retired,divorced,unknown,no,5920.0,yes,no,cellular,21.0,nov,96.0,1.0,121.0,1.0,failure,no
33.0,services,married,secondary,no,881.0,yes,no,unknown,21.0,may,67.0,5.0,-1.0,0.0,unknown,no
55.0,blue-collar,married,primary,no,781.0,yes,no,cellular,3.0,feb,112.0,3.0,270.0,2.0,failure,no
40.0,blue-collar,single,primary,no,1530.0,yes,no,cellular,20.0,apr,8.0,3.0,315.0,1.0,failure,no
33.0,management,single,tertiary,no,2667.0,yes,no,cellular,18.0,may,57.0,1.0,180.0,3.0,failure,no
56.0,admin.,married,secondary,no,5310.0,no,no,unknown,19.0,jun,74.0,1.0,-1.0,0.0,unknown,no
42.0,blue-collar,married,secondary,no,1468.0,yes,no,unknown,28.0,may,136.0,1.0,-1.0,0.0,unknown,no
58.0,admin.,single,secondary,no,247.0,no,yes,unknown,20.0,jun,66.0,6.0,-1.0,0.0,unknown,no
29.0,blue-collar,married,primary,no,258.0,yes,no,unknown,26.0,may,130.0,1.0,-1.0,0.0,unknown,no
38.0,management,married,tertiary,no,595.0,yes,no,cellular,18.0,nov,70.0,1.0,-1.0,0.0,unknown,no
49.0,blue-collar,divorced,secondary,yes,259.0,no,no,unknown,16.0,may,283.0,2.0,-1.0,0.0,unknown,no
55.0,self-employed,married,secondary,no,2408.0,no,no,telephone,9.0,apr,327.0,2.0,140.0,1.0,failure,no
53.0,management,married,tertiary,no,1356.0,yes,no,cellular,5.0,aug,397.0,2.0,93.0,2.0,failure,no
56.0,admin.,married,secondary,no,292.0,yes,no,unknown,28.0,may,228.0,9.0,-1.0,0.0,unknown,no
31.0,management,single,tertiary,no,2384.0,yes,no,cellular,14.0,apr,608.0,2.0,-1.0,0.0,unknown,no
29.0,technician,single,secondary,no,307.0,yes,no,cellular,3.0,feb,216.0,1.0,-1.0,0.0,unknown,no
48.0,admin.,married,secondary,no,292.0,yes,yes,cellular,29.0,jul,164.0,6.0,-1.0,0.0,unknown,no
43.0,blue-collar,married,primary,no,3131.0,yes,no,unknown,3.0,jun,441.0,3.0,-1.0,0.0,unknown,no
29.0,technician,married,secondary,no,0.0,no,no,unknown,12.0,may,33.0,2.0,-1.0,0.0,unknown,no
39.0,management,single,tertiary,no,2258.0,yes,no,cellular,31.0,jul,255.0,2.0,-1.0,0.0,unknown,no
53.0,management,married,tertiary,no,1348.0,no,yes,cellular,17.0,jul,120.0,3.0,-1.0,0.0,unknown,no
48.0,blue-collar,married,secondary,no,741.0,yes,no,cellular,16.0,apr,227.0,1.0,-1.0,0.0,unknown,no
34.0,management,married,tertiary,no,0.0,no,no,cellular,22.0,apr,176.0,1.0,-1.0,0.0,unknown,no
52.0,management,single,tertiary,no,741.0,no,no,cellular,7.0,aug,63.0,2.0,-1.0,0.0,unknown,no
30.0,admin.,married,secondary,no,521.0,yes,no,cellular,19.0,nov,648.0,1.0,-1.0,0.0,unknown,no
45.0,entrepreneur,married,primary,no,5315.0,yes,yes,cellular,15.0,may,262.0,2.0,-1.0,0.0,unknown,no
54.0,management,married,secondary,no,1660.0,no,no,cellular,20.0,nov,337.0,3.0,-1.0,0.0,unknown,no
44.0,self-employed,married,unknown,no,163.0,yes,no,cellular,12.0,aug,44.0,1.0,100.0,3.0,success,no
35.0,entrepreneur,married,secondary,no,1163.0,yes,no,unknown,20.0,may,284.0,1.0,-1.0,0.0,unknown,no
34.0,technician,single,tertiary,no,122.0,no,no,unknown,27.0,may,73.0,5.0,-1.0,0.0,unknown,no
22.0,student,single,unknown,no,1.0,no,no,telephone,15.0,jun,263.0,4.0,-1.0,0.0,unknown,no
65.0,retired,married,primary,no,493.0,no,no,cellular,16.0,oct,622.0,1.0,182.0,1.0,failure,no
49.0,management,married,unknown,no,0.0,no,no,cellular,19.0,nov,99.0,2.0,-1.0,0.0,unknown,no
38.0,management,single,unknown,no,715.0,yes,no,cellular,2.0,apr,951.0,1.0,132.0,3.0,failure,no
28.0,technician,single,tertiary,no,558.0,yes,no,cellular,15.0,may,300.0,1.0,-1.0,0.0,unknown,no
33.0,technician,married,tertiary,no,16992.0,yes,no,unknown,29.0,may,58.0,1.0,-1.0,0.0,unknown,no
