marital,education,balance,housing,loan,duration,campaign,previous,poutcome,deposit
married,secondary,865.0,yes,no,105.0,1.0,2.0,failure,no
married,secondary,7.0,no,yes,87.0,5.0,0.0,unknown,no
single,secondary,145.0,yes,no,121.0,4.0,3.0,failure,no
married,tertiary,327.0,no,yes,145.0,2.0,0.0,unknown,no
married,secondary,429.0,yes,no,110.0,1.0,1.0,failure,no
married,secondary,1167.0,yes,yes,279.0,1.0,0.0,unknown,no
single,tertiary,2995.0,yes,no,329.0,1.0,0.0,unknown,no
single,tertiary,974.0,yes,no,228.0,1.0,0.0,unknown,no
married,secondary,784.0,no,yes,149.0,2.0,0.0,unknown,no
divorced,secondary,316.0,no,no,935.0,2.0,0.0,unknown,no
married,tertiary,0.0,yes,no,67.0,1.0,0.0,unknown,no
married,secondary,211.0,no,no,53.0,2.0,0.0,unknown,no
married,secondary,342.0,yes,no,340.0,2.0,1.0,failure,no
married,tertiary,628.0,no,no,280.0,1.0,0.0,unknown,no
married,secondary,0.0,yes,no,625.0,2.0,0.0,unknown,no
married,secondary,769.0,yes,no,257.0,1.0,0.0,unknown,no
divorced,secondary,2278.0,yes,no,152.0,2.0,0.0,unknown,no
married,primary,1351.0,yes,no,392.0,3.0,0.0,unknown,no
married,unknown,49.0,yes,no,75.0,2.0,0.0,unknown,no
married,secondary,1082.0,yes,yes,351.0,1.0,0.0,unknown,no
single,tertiary,5691.0,yes,no,357.0,1.0,0.0,unknown,no
divorced,primary,916.0,yes,no,472.0,2.0,0.0,unknown,no
divorced,secondary,325.0,yes,no,97.0,4.0,0.0,unknown,no
married,secondary,0.0,yes,yes,239.0,2.0,2.0,failure,no
married,tertiary,2475.0,yes,no,1476.0,4.0,0.0,unknown,no
married,primary,3717.0,no,no,235.0,1.0,0.0,unknown,no
married,secondary,288.0,no,no,69.0,1.0,0.0,unknown,no
married,secondary,1130.0,yes,no,236.0,5.0,0.0,unknown,no
married,primary,2715.0,yes,no,201.0,3.0,0.0,unknown,no
married,primary,23.0,yes,no,25.0,8.0,0.0,unknown,no
single,secondary,0.0,no,no,437.0,2.0,0.0,unknown,no
single,secondary,-84.0,yes,no,426.0,1.0,0.0,unknown,no
single,tertiary,36.0,no,no,55.0,1.0,0.0,unknown,no
married,secondary,-488.0,yes,no,97.0,4.0,0.0,unknown,no
married,secondary,-473.0,yes,no,233.0,1.0,0.0,unknown,no
married,tertiary,1272.0,yes,no,117.0,1.0,1.0,failure,no
married,secondary,0.0,no,no,162.0,4.0,0.0,unknown,no
divorced,primary,-6.0,yes,no,92.0,2.0,0.0,unknown,no
single,secondary,818.0,yes,yes,96.0,4.0,0.0,unknown,no
married,secondary,543.0,yes,no,213.0,3.0,0.0,unknown,no
married,tertiary,7867.0,yes,yes,306.0,3.0,0.0,unknown,no
single,tertiary,1212.0,yes,no,463.0,2.0,0.0,unknown,no
married,secondary,533.0,no,no,221.0,12.0,0.0,unknown,no
married,tertiary,291.0,yes,no,350.0,2.0,0.0,unknown,no
single,secondary,573.0,yes,no,329.0,1.0,0.0,unknown,no
married,unknown,574.0,yes,no,243.0,2.0,0.0,unknown,no
single,secondary,658.0,no,yes,34.0,4.0,0.0,unknown,no
married,secondary,2019.0,yes,yes,102.0,1.0,0.0,unknown,no
married,tertiary,22815.0,no,no,653.0,8.0,0.0,unknown,no
married,secondary,887.0,yes,no,519.0,1.0,2.0,failure,no
married,tertiary,303.0,yes,no,50.0,1.0,2.0,failure,no
single,secondary,326.0,yes,no,115.0,1.0,0.0,unknown,no
single,secondary,453.0,yes,no,384.0,2.0,0.0,unknown,no
single,tertiary,0.0,no,yes,46.0,1.0,0.0,unknown,no
married,tertiary,4063.0,yes,no,14.0,5.0,2.0,failure,no
married,secondary,2403.0,no,no,207.0,1.0,0.0,unknown,no
single,secondary,123.0,yes,no,115.0,1.0,3.0,failure,no
married,secondary,270.0,yes,no,116.0,1.0,0.0,unknown,no
married,tertiary,1230.0,yes,no,290.0,4.0,0.0,unknown,no
single,secondary,387.0,yes,no,228.0,2.0,1.0,failure,no
single,primary,744.0,yes,no,1096.0,1.0,0.0,unknown,no
single,tertiary,696.0,no,yes,101.0,4.0,4.0,failure,no
married,tertiary,4594.0,no,no,157.0,3.0,0.0,unknown,no
married,secondary,1002.0,no,no,109.0,3.0,0.0,unknown,no
single,tertiary,-173.0,yes,no,396.0,2.0,0.0,unknown,no
single,secondary,1239.0,yes,no,60.0,2.0,1.0,failure,no
single,secondary,354.0,no,yes,186.0,2.0,0.0,unknown,no
single,secondary,375.0,no,yes,10.0,1.0,6.0,failure,no
divorced,secondary,6116.0,yes,no,43.0,1.0,0.0,unknown,no
single,tertiary,727.0,yes,no,144.0,4.0,0.0,unknown,no
married,secondary,3846.0,yes,yes,216.0,2.0,0.0,unknown,no
single,primary,1128.0,yes,no,88.0,4.0,0.0,unknown,no
divorced,tertiary,1173.0,no,yes,93.0,1.0,0.0,unknown,no
single,tertiary,27.0,no,no,165.0,6.0,0.0,unknown,no
married,secondary,0.0,yes,no,595.0,2.0,0.0,unknown,no
single,primary,-87.0,yes,no,531.0,1.0,0.0,unknown,no
single,secondary,2830.0,no,no,22.0,12.0,0.0,unknown,no
married,secondary,4.0,no,no,199.0,4.0,0.0,unknown,no
married,secondary,0.0,no,no,563.0,2.0,0.0,unknown,no
married,secondary,80.0,no,no,202.0,1.0,0.0,unknown,no
single,secondary,2768.0,yes,no,121.0,4.0,0.0,unknown,no
married,tertiary,5.0,yes,no,12.0,1.0,0.0,unknown,no
married,tertiary,553.0,no,no,2027.0,5.0,0.0,unknown,no
married,secondary,-102.0,yes,no,164.0,7.0,0.0,unknown,no
married,primary,2079.0,no,no,100.0,1.0,3.0,unknown,no
married,secondary,1.0,yes,no,215.0,1.0,0.0,unknown,no
married,secondary,598.0,yes,no,69.0,3.0,11.0,failure,no
married,primary,34.0,yes,no,377.0,3.0,0.0,unknown,no
divorced,secondary,-19.0,yes,no,201.0,1.0,0.0,unknown,no
married,primary,292.0,yes,yes,30.0,18.0,0.0,unknown,no
married,secondary,144.0,yes,no,260.0,11.0,0.0,unknown,no
married,secondary,1113.0,no,yes,83.0,1.0,0.0,unknown,no
married,tertiary,121.0,yes,no,456.0,1.0,1.0,failure,no
married,tertiary,904.0,yes,yes,14.0,9.0,0.0,unknown,no
single,secondary,-498.0,yes,no,99.0,3.0,14.0,failure,no
married,tertiary,0.0,yes,no,138.0,1.0,0.0,unknown,no
married,secondary,67.0,no,no,60.0,6.0,0.0,unknown,no
married,secondary,3967.0,no,yes,90.0,3.0,0.0,unknown,no
married,secondary,305.0,yes,no,174.0,2.0,0.0,unknown,no
married,primary,260.0,yes,no,175.0,2.0,0.0,unknown,no
divorced,tertiary,258.0,yes,no,33.0,1.0,1.0,success,no
married,primary,0.0,no,no,506.0,1.0,0.0,unknown,no
single,secondary,72.0,no,no,88.0,9.0,0.0,unknown,no
single,primary,145.0,yes,no,124.0,2.0,2.0,unknown,no
divorced,tertiary,2564.0,yes,no,124.0,4.0,8.0,failure,no
married,secondary,5744.0,no,no,632.0,1.0,0.0,unknown,no
married,primary,673.0,yes,yes,118.0,4.0,0.0,unknown,no
single,secondary,602.0,no,no,101.0,2.0,0.0,unknown,no
married,secondary,9374.0,yes,no,7.0,8.0,1.0,failure,no
married,tertiary,5016.0,no,no,119.0,1.0,0.0,unknown,no
married,secondary,508.0,yes,yes,262.0,5.0,0.0,unknown,no
married,primary,156.0,yes,no,219.0,2.0,0.0,unknown,no
married,tertiary,0.0,yes,no,310.0,1.0,0.0,unknown,no
divorced,tertiary,12.0,no,no,321.0,1.0,0.0,unknown,no
married,secondary,7984.0,yes,no,151.0,1.0,0.0,unknown,no
married,secondary,255.0,yes,yes,588.0,2.0,2.0,failure,no
married,tertiary,211.0,yes,no,146.0,2.0,0.0,unknown,no
divorced,secondary,1854.0,no,no,131.0,2.0,1.0,success,no
married,tertiary,-497.0,yes,yes,217.0,1.0,1.0,failure,no
divorced,secondary,-314.0,yes,no,7.0,5.0,0.0,unknown,no
married,tertiary,552.0,no,no,761.0,8.0,0.0,unknown,no
married,secondary,465.0,yes,no,259.0,3.0,0.0,unknown,no
single,secondary,544.0,yes,no,257.0,2.0,0.0,unknown,no
married,tertiary,7780.0,no,no,364.0,1.0,1.0,unknown,no
single,primary,274.0,no,no,7.0,5.0,0.0,unknown,no
married,tertiary,1148.0,no,no,299.0,1.0,0.0,unknown,no
married,tertiary,67.0,no,yes,156.0,3.0,0.0,unknown,no
divorced,secondary,914.0,no,no,192.0,1.0,0.0,unknown,no
married,secondary,1293.0,yes,no,128.0,3.0,0.0,unknown,no
married,secondary,111.0,yes,no,173.0,1.0,0.0,unknown,no
married,unknown,605.0,yes,no,200.0,1.0,0.0,unknown,no
married,secondary,1457.0,yes,no,144.0,4.0,0.0,unknown,no
married,tertiary,1617.0,yes,no,691.0,1.0,0.0,unknown,no
married,secondary,29207.0,yes,no,232.0,2.0,0.0,unknown,no
married,secondary,812.0,yes,no,245.0,1.0,0.0,unknown,no
married,primary,324.0,no,no,875.0,1.0,4.0,success,no
single,secondary,1327.0,no,no,171.0,4.0,0.0,unknown,no
married,secondary,482.0,no,no,86.0,1.0,0.0,unknown,no
married,secondary,134.0,yes,yes,265.0,2.0,0.0,unknown,no
married,primary,347.0,no,no,167.0,2.0,0.0,unknown,no
married,secondary,1824.0,yes,no,112.0,2.0,2.0,unknown,no
divorced,primary,410.0,no,yes,221.0,2.0,0.0,unknown,no
single,tertiary,-38.0,yes,no,784.0,1.0,0.0,unknown,no
married,secondary,581.0,yes,no,845.0,1.0,6.0,failure,no
divorced,secondary,3100.0,yes,no,154.0,4.0,0.0,unknown,no
married,secondary,0.0,yes,yes,201.0,4.0,0.0,unknown,no
married,secondary,1138.0,no,no,219.0,10.0,0.0,unknown,no
married,unknown,0.0,no,no,209.0,5.0,0.0,unknown,no
married,secondary,304.0,yes,yes,323.0,1.0,0.0,unknown,no
married,tertiary,313.0,yes,no,114.0,2.0,0.0,unknown,no
married,primary,1898.0,no,no,159.0,1.0,0.0,unknown,no
married,primary,4696.0,no,no,99.0,1.0,0.0,unknown,no
single,secondary,135.0,no,no,112.0,2.0,0.0,unknown,no
married,primary,574.0,yes,no,137.0,5.0,0.0,unknown,no
married,primary,1322.0,yes,no,14.0,8.0,1.0,unknown,no
married,tertiary,703.0,no,no,169.0,1.0,0.0,unknown,no
single,tertiary,0.0,no,no,91.0,2.0,0.0,unknown,no
married,secondary,1.0,yes,no,173.0,8.0,0.0,unknown,no
married,primary,55.0,no,no,207.0,1.0,0.0,unknown,no
married,secondary,786.0,yes,no,165.0,3.0,0.0,unknown,no
married,tertiary,22.0,yes,no,59.0,3.0,0.0,unknown,no
married,secondary,890.0,no,no,343.0,4.0,0.0,unknown,no
married,tertiary,451.0,yes,no,220.0,6.0,0.0,unknown,no
married,tertiary,59.0,yes,no,268.0,1.0,0.0,unknown,no
single,tertiary,15.0,no,no,119.0,2.0,0.0,unknown,no
single,secondary,15341.0,no,no,738.0,3.0,0.0,unknown,no
single,secondary,-273.0,no,no,119.0,2.0,0.0,unknown,no
married,tertiary,28.0,no,yes,259.0,1.0,0.0,unknown,no
married,secondary,58.0,no,no,144.0,2.0,0.0,unknown,no
single,secondary,244.0,yes,no,244.0,1.0,0.0,unknown,no
married,secondary,0.0,no,no,115.0,4.0,0.0,unknown,no
married,secondary,880.0,yes,yes,22.0,3.0,0.0,unknown,no
divorced,tertiary,-141.0,no,no,101.0,4.0,0.0,unknown,no
single,primary,447.0,yes,no,180.0,2.0,0.0,unknown,no
married,primary,62.0,no,no,404.0,2.0,0.0,unknown,no
single,secondary,148.0,no,no,206.0,1.0,0.0,unknown,no
single,secondary,79.0,yes,no,219.0,3.0,0.0,unknown,no
single,secondary,9.0,yes,no,262.0,3.0,0.0,unknown,no
married,tertiary,578.0,no,yes,29.0,2.0,0.0,unknown,no
married,primary,-382.0,yes,no,35.0,2.0,0.0,unknown,no
married,primary,888.0,no,yes,160.0,3.0,0.0,unknown,no
single,secondary,382.0,no,no,460.0,2.0,0.0,unknown,no
married,tertiary,1390.0,no,no,552.0,4.0,0.0,unknown,no
married,primary,-104.0,no,yes,124.0,1.0,0.0,unknown,no
married,tertiary,22.0,yes,no,493.0,1.0,0.0,unknown,no
married,secondary,130.0,no,no,547.0,3.0,0.0,unknown,no
single,secondary,1031.0,no,no,7.0,1.0,0.0,unknown,no
divorced,primary,92.0,no,yes,469.0,7.0,0.0,unknown,no
married,tertiary,1063.0,yes,yes,264.0,2.0,0.0,unknown,no
married,secondary,0.0,yes,yes,101.0,3.0,0.0,unknown,no
married,secondary,282.0,yes,yes,148.0,2.0,0.0,unknown,no
married,tertiary,1394.0,yes,no,115.0,1.0,0.0,unknown,no
single,secondary,16.0,no,no,193.0,1.0,0.0,unknown,no
married,secondary,975.0,yes,no,102.0,1.0,0.0,unknown,no
married,tertiary,12276.0,no,no,77.0,5.0,0.0,unknown,no
married,secondary,313.0,yes,no,172.0,2.0,3.0,unknown,no
married,secondary,1648.0,yes,no,172.0,3.0,0.0,unknown,no
single,secondary,6.0,no,no,58.0,1.0,1.0,failure,no
married,primary,1127.0,yes,no,43.0,1.0,1.0,failure,no
married,secondary,1070.0,no,no,373.0,4.0,0.0,unknown,no
married,secondary,1040.0,no,no,123.0,2.0,0.0,unknown,no
married,secondary,50.0,yes,yes,121.0,1.0,0.0,unknown,no
married,tertiary,62.0,yes,no,45.0,1.0,0.0,unknown,no
married,secondary,-755.0,yes,yes,312.0,1.0,0.0,unknown,no
married,secondary,4707.0,yes,no,93.0,8.0,0.0,unknown,no
single,secondary,925.0,no,no,240.0,1.0,0.0,unknown,no
divorced,primary,0.0,yes,no,73.0,5.0,0.0,unknown,no
married,primary,867.0,yes,no,481.0,1.0,0.0,unknown,no
single,tertiary,-201.0,yes,no,81.0,4.0,0.0,unknown,no
married,secondary,120.0,yes,no,245.0,2.0,0.0,unknown,no
married,secondary,61.0,no,yes,21.0,1.0,0.0,unknown,no
divorced,secondary,0.0,yes,no,471.0,2.0,0.0,unknown,no
married,primary,687.0,yes,yes,107.0,3.0,0.0,unknown,no
single,tertiary,38.0,no,no,105.0,2.0,0.0,unknown,no
single,secondary,2806.0,no,no,294.0,1.0,5.0,unknown,no
married,secondary,-27.0,yes,no,289.0,1.0,0.0,unknown,no
married,tertiary,2498.0,no,no,98.0,2.0,0.0,unknown,no
married,secondary,390.0,no,no,460.0,2.0,0.0,unknown,no
single,secondary,-423.0,yes,yes,84.0,1.0,0.0,unknown,no
single,secondary,1587.0,yes,yes,502.0,2.0,0.0,unknown,no
married,secondary,288.0,yes,no,159.0,6.0,0.0,unknown,no
single,secondary,822.0,yes,yes,155.0,2.0,3.0,failure,no
divorced,secondary,-222.0,yes,no,112.0,3.0,0.0,unknown,no
single,secondary,197.0,yes,no,251.0,3.0,0.0,unknown,no
single,secondary,159.0,yes,no,345.0,2.0,0.0,unknown,no
single,secondary,681.0,yes,no,170.0,1.0,0.0,unknown,no
divorced,primary,0.0,no,yes,125.0,2.0,0.0,unknown,no
single,unknown,495.0,yes,no,297.0,1.0,0.0,unknown,no
married,secondary,414.0,no,no,147.0,1.0,0.0,unknown,no
divorced,tertiary,151.0,yes,no,50.0,1.0,0.0,unknown,no
single,secondary,2572.0,yes,no,620.0,1.0,0.0,unknown,no
married,secondary,320.0,yes,no,198.0,2.0,0.0,unknown,no
single,tertiary,304.0,yes,no,274.0,2.0,0.0,unknown,no
single,secondary,1299.0,no,no,515.0,2.0,0.0,unknown,no
married,secondary,740.0,yes,no,434.0,3.0,2.0,failure,no
married,secondary,537.0,no,yes,206.0,6.0,0.0,unknown,no
single,secondary,1581.0,yes,yes,52.0,11.0,0.0,unknown,no
married,secondary,708.0,yes,no,339.0,5.0,0.0,unknown,no
married,primary,178.0,yes,yes,72.0,1.0,0.0,unknown,no
single,secondary,671.0,yes,no,193.0,3.0,0.0,unknown,no
married,primary,3.0,yes,no,26.0,1.0,0.0,unknown,no
single,secondary,981.0,yes,no,225.0,1.0,0.0,unknown,no
married,tertiary,1042.0,yes,no,419.0,2.0,0.0,unknown,no
married,primary,1021.0,no,no,37.0,1.0,0.0,unknown,no
married,secondary,1035.0,yes,yes,223.0,1.0,0.0,unknown,no
married,tertiary,1114.0,yes,no,1195.0,2.0,1.0,unknown,no
single,tertiary,98.0,no,no,170.0,2.0,0.0,unknown,no
single,secondary,486.0,no,no,335.0,3.0,0.0,unknown,no
divorced,secondary,727.0,yes,no,246.0,1.0,0.0,unknown,no
married,secondary,-205.0,yes,yes,112.0,1.0,0.0,unknown,no
married,secondary,895.0,yes,no,820.0,3.0,0.0,unknown,no
married,primary,319.0,no,no,124.0,3.0,0.0,unknown,no
single,secondary,206.0,yes,no,183.0,1.0,0.0,unknown,no
married,secondary,-414.0,yes,no,1369.0,3.0,0.0,unknown,no
married,primary,-1489.0,yes,yes,177.0,1.0,0.0,unknown,no
married,tertiary,0.0,no,no,74.0,1.0,0.0,unknown,no
single,secondary,249.0,yes,no,235.0,3.0,5.0,failure,no
married,tertiary,927.0,no,no,282.0,1.0,0.0,unknown,no
divorced,primary,515.0,yes,no,182.0,1.0,0.0,unknown,no
married,secondary,1060.0,yes,no,87.0,2.0,3.0,failure,no
married,secondary,308.0,no,no,266.0,5.0,0.0,unknown,no
married,secondary,808.0,yes,yes,20.0,3.0,0.0,unknown,no
single,primary,431.0,yes,no,286.0,2.0,0.0,unknown,no
single,secondary,396.0,yes,no,104.0,1.0,0.0,unknown,no
single,secondary,-89.0,yes,no,75.0,1.0,1.0,failure,no
married,secondary,-253.0,yes,no,177.0,1.0,0.0,unknown,no
single,unknown,60.0,no,no,253.0,1.0,0.0,unknown,no
married,secondary,695.0,yes,no,270.0,1.0,10.0,failure,no
single,tertiary,1141.0,yes,no,718.0,1.0,1.0,failure,no
divorced,tertiary,791.0,yes,no,89.0,2.0,0.0,unknown,no
married,primary,1381.0,no,no,1020.0,1.0,0.0,unknown,no
married,secondary,0.0,yes,no,198.0,13.0,0.0,unknown,no
married,secondary,-28.0,yes,yes,289.0,2.0,0.0,unknown,no
married,tertiary,412.0,no,no,179.0,6.0,0.0,unknown,no
married,tertiary,310.0,no,no,179.0,2.0,0.0,unknown,no
married,secondary,1319.0,no,no,37.0,2.0,0.0,unknown,no
married,secondary,0.0,yes,yes,83.0,12.0,0.0,unknown,no
married,secondary,-314.0,yes,no,66.0,2.0,0.0,unknown,no
married,secondary,511.0,yes,no,85.0,5.0,0.0,unknown,no
married,secondary,-152.0,yes,yes,14.0,11.0,0.0,unknown,no
married,secondary,907.0,no,yes,97.0,4.0,0.0,unknown,no
single,primary,22.0,yes,no,152.0,1.0,0.0,unknown,no
single,secondary,0.0,no,yes,11.0,21.0,0.0,unknown,no
divorced,tertiary,8044.0,yes,no,175.0,5.0,19.0,unknown,no
single,secondary,1854.0,yes,no,45.0,1.0,2.0,failure,no
single,secondary,1794.0,yes,no,360.0,1.0,1.0,unknown,no
married,secondary,2.0,no,no,249.0,2.0,0.0,unknown,no
single,unknown,2321.0,no,no,600.0,2.0,5.0,failure,no
single,secondary,144.0,no,no,163.0,2.0,0.0,unknown,no
divorced,secondary,1.0,yes,yes,200.0,3.0,0.0,unknown,no
single,secondary,762.0,no,no,312.0,3.0,0.0,unknown,no
married,tertiary,16.0,yes,yes,214.0,1.0,0.0,unknown,no
married,secondary,20.0,no,no,147.0,1.0,0.0,unknown,no
married,secondary,2070.0,yes,yes,136.0,1.0,0.0,unknown,no
married,tertiary,308.0,yes,no,125.0,5.0,0.0,unknown,no
married,unknown,1617.0,yes,no,96.0,2.0,0.0,unknown,no
married,secondary,39.0,yes,no,101.0,3.0,0.0,unknown,no
married,primary,332.0,yes,no,277.0,3.0,0.0,unknown,no
single,tertiary,713.0,no,no,162.0,1.0,0.0,unknown,no
married,secondary,2885.0,yes,no,63.0,3.0,0.0,unknown,no
married,secondary,968.0,yes,no,272.0,1.0,0.0,unknown,no
married,tertiary,4150.0,no,no,363.0,1.0,0.0,unknown,no
married,tertiary,687.0,no,no,667.0,2.0,0.0,unknown,no
married,secondary,333.0,no,no,80.0,6.0,0.0,unknown,no
married,primary,1821.0,no,no,224.0,2.0,0.0,unknown,no
married,secondary,-436.0,yes,no,317.0,1.0,0.0,unknown,no
single,unknown,6929.0,no,no,341.0,1.0,0.0,unknown,no
single,secondary,126.0,no,no,112.0,2.0,0.0,unknown,no
married,secondary,2019.0,yes,yes,83.0,2.0,1.0,failure,no
married,secondary,878.0,no,no,123.0,3.0,0.0,unknown,no
single,tertiary,6791.0,no,no,174.0,2.0,28.0,success,no
divorced,secondary,0.0,yes,no,210.0,2.0,0.0,unknown,no
married,secondary,110.0,yes,no,185.0,1.0,0.0,unknown,no
married,secondary,28.0,no,yes,159.0,3.0,0.0,unknown,no
single,primary,443.0,no,no,10.0,1.0,1.0,unknown,no
single,primary,236.0,no,no,460.0,3.0,0.0,unknown,no
married,secondary,2707.0,yes,no,109.0,1.0,0.0,unknown,no
married,secondary,1753.0,yes,no,539.0,1.0,0.0,unknown,no
married,secondary,1182.0,yes,no,124.0,1.0,0.0,unknown,no
single,tertiary,427.0,yes,no,253.0,1.0,1.0,failure,no
married,primary,788.0,no,no,36.0,2.0,0.0,unknown,no
married,secondary,0.0,no,no,78.0,11.0,0.0,unknown,no
married,primary,-509.0,yes,no,298.0,1.0,0.0,unknown,no
divorced,primary,-110.0,no,yes,164.0,2.0,0.0,unknown,no
married,primary,244.0,yes,no,337.0,2.0,0.0,unknown,no
married,tertiary,940.0,no,no,191.0,7.0,0.0,unknown,no
married,secondary,7336.0,no,no,494.0,1.0,0.0,unknown,no
single,secondary,-40.0,yes,no,178.0,2.0,0.0,unknown,no
single,primary,25.0,no,no,8.0,1.0,0.0,unknown,no
single,secondary,0.0,no,no,190.0,2.0,0.0,unknown,no
married,secondary,5.0,yes,no,114.0,1.0,0.0,unknown,no
married,secondary,-92.0,yes,no,28.0,4.0,0.0,unknown,no
married,secondary,497.0,yes,no,321.0,3.0,2.0,unknown,no
married,primary,2356.0,no,yes,236.0,2.0,0.0,unknown,no
married,secondary,3.0,yes,no,118.0,1.0,0.0,unknown,no
married,secondary,128.0,yes,no,136.0,1.0,0.0,unknown,no
married,tertiary,390.0,yes,yes,100.0,1.0,1.0,unknown,no
single,secondary,300.0,no,no,315.0,6.0,1.0,failure,no
married,secondary,827.0,no,yes,294.0,2.0,0.0,unknown,no
married,tertiary,25.0,no,no,219.0,2.0,0.0,unknown,no
single,primary,340.0,yes,no,262.0,1.0,1.0,failure,no
married,tertiary,867.0,yes,no,298.0,2.0,3.0,success,no
married,secondary,140.0,yes,no,636.0,2.0,0.0,unknown,no
married,secondary,3.0,no,no,100.0,4.0,0.0,unknown,no
married,secondary,4920.0,no,no,392.0,2.0,0.0,unknown,no
single,secondary,3237.0,no,no,100.0,3.0,0.0,unknown,no
married,primary,0.0,yes,yes,32.0,2.0,3.0,unknown,no
married,secondary,1096.0,yes,no,609.0,1.0,5.0,failure,no
single,tertiary,869.0,no,no,60.0,8.0,0.0,unknown,no
married,primary,-588.0,no,no,531.0,2.0,0.0,unknown,no
married,secondary,0.0,no,no,398.0,2.0,0.0,unknown,no
married,secondary,2490.0,yes,no,115.0,2.0,0.0,unknown,no
married,secondary,20928.0,no,no,1166.0,1.0,1.0,unknown,no
married,secondary,560.0,yes,no,198.0,3.0,0.0,unknown,no
divorced,secondary,0.0,yes,no,580.0,1.0,1.0,failure,no
married,primary,826.0,yes,no,853.0,1.0,0.0,unknown,no
married,secondary,115.0,yes,yes,161.0,1.0,2.0,failure,no
single,unknown,107.0,no,no,119.0,8.0,0.0,unknown,no
married,secondary,320.0,yes,yes,22.0,4.0,0.0,unknown,no
married,secondary,-399.0,yes,yes,21.0,3.0,0.0,unknown,no
single,secondary,703.0,no,no,1100.0,3.0,0.0,unknown,no
divorced,secondary,328.0,yes,yes,25.0,1.0,0.0,unknown,no
divorced,tertiary,148.0,no,no,152.0,2.0,0.0,unknown,no
single,tertiary,2298.0,yes,yes,13.0,2.0,18.0,unknown,no
married,secondary,64.0,yes,no,302.0,3.0,0.0,unknown,no
single,tertiary,4013.0,yes,no,386.0,1.0,0.0,unknown,no
married,tertiary,0.0,no,no,280.0,1.0,0.0,unknown,no
married,tertiary,633.0,yes,yes,76.0,3.0,3.0,unknown,no
married,unknown,-1137.0,yes,yes,567.0,3.0,1.0,failure,no
married,primary,902.0,yes,no,106.0,2.0,0.0,unknown,no
married,secondary,2850.0,no,no,181.0,2.0,0.0,unknown,no
married,tertiary,313.0,yes,no,83.0,2.0,0.0,unknown,no
married,secondary,923.0,yes,no,249.0,2.0,0.0,unknown,no
single,primary,8.0,yes,no,148.0,18.0,0.0,unknown,no
married,secondary,945.0,yes,no,190.0,1.0,0.0,unknown,no
married,tertiary,2261.0,yes,no,1361.0,1.0,1.0,failure,no
married,primary,18.0,yes,no,131.0,2.0,3.0,unknown,no
married,secondary,5828.0,yes,no,276.0,2.0,0.0,unknown,no
married,primary,6307.0,yes,no,362.0,1.0,0.0,unknown,no
single,tertiary,537.0,no,no,187.0,3.0,0.0,unknown,no
married,secondary,393.0,yes,yes,122.0,1.0,0.0,unknown,no
divorced,primary,215.0,yes,no,71.0,5.0,0.0,unknown,no
single,secondary,132.0,yes,no,329.0,1.0,0.0,unknown,no
single,secondary,35.0,no,no,493.0,2.0,0.0,unknown,no
single,secondary,125.0,no,no,104.0,1.0,8.0,failure,no
single,secondary,129.0,yes,no,213.0,1.0,0.0,unknown,no
married,tertiary,0.0,no,no,139.0,2.0,0.0,unknown,no
married,secondary,315.0,no,no,129.0,2.0,0.0,unknown,no
married,primary,2567.0,yes,no,109.0,1.0,2.0,failure,no
divorced,tertiary,883.0,yes,no,168.0,1.0,0.0,unknown,no
married,secondary,1120.0,yes,no,103.0,5.0,0.0,unknown,no
divorced,secondary,0.0,yes,no,463.0,2.0,0.0,unknown,no
married,secondary,773.0,yes,yes,97.0,8.0,0.0,unknown,no
single,tertiary,390.0,yes,no,85.0,1.0,0.0,unknown,no
married,secondary,1358.0,yes,no,80.0,4.0,0.0,unknown,no
married,tertiary,216.0,no,no,47.0,1.0,0.0,unknown,no
single,secondary,317.0,yes,no,16.0,10.0,0.0,unknown,no
single,primary,2369.0,yes,no,87.0,1.0,0.0,unknown,no
divorced,tertiary,125.0,yes,no,172.0,1.0,0.0,unknown,no
married,primary,6.0,no,no,338.0,9.0,0.0,unknown,no
married,primary,15841.0,yes,no,423.0,5.0,0.0,unknown,no
married,primary,51.0,yes,no,324.0,1.0,0.0,unknown,no
married,secondary,0.0,yes,yes,62.0,13.0,0.0,unknown,no
divorced,primary,-79.0,yes,yes,192.0,1.0,0.0,unknown,no
